"NID","temp","humidity","battery_level","UT","Longitude","Latitude","State"
3998,101.8,59.1,0.59,"2016-02-07 18:00:00",-74.99192,45.23865,"Fort drum"
3688,98.2,93.9,0.85,"2015-09-09 00:00:00",-97.44618,32.7234,"Fort Bliss"
3958,57.9,87.7,0.88,"2015-06-07 18:00:00",-81.46669,27.74579,"Hurlburt"
4074,108.5,49.3,0.3,"2016-07-24 12:00:00",-115.47888,36.35814,"Hawthorne"
3777,86.1,66.4,0.77,"2016-04-02 00:00:00",-75.03751,45.26606,"Fort drum"
3633,90.4,47.3,0.87,"2015-07-18 18:00:00",-97.46019,32.72721,"Fort Bliss"
3909,66.6,100.9,0.9,"2015-05-04 18:00:00",-100.04842,41.54721,"Camp Ashland"
4208,55.5,58,0.84,"2015-09-25 00:00:00",-81.52652,27.69622,"Hurlburt"
4487,89.4,74.9,0.78,"2016-03-17 18:00:00",-115.54708,36.39182,"Hawthorne"
4407,96.5,100,0.76,"2016-04-28 06:00:00",-81.47339,27.66155,"Hurlburt"
4493,59.9,84,0.75,"2016-06-02 12:00:00",-74.96174,45.27124,"Fort drum"
3736,78.9,86.9,0.8,"2016-01-31 12:00:00",-75.03974,45.2421,"Fort drum"
3916,107.7,102.8,0.86,"2015-08-07 00:00:00",-99.97327,41.53418,"Camp Ashland"
3917,107.1,46.5,0.75,"2016-06-10 00:00:00",-74.99922,45.24809,"Fort drum"
3736,78.7,107.4,0.77,"2016-04-18 00:00:00",-75.03974,45.2421,"Fort drum"
4467,78.1,88.1,0.43,"2016-03-28 18:00:00",-99.99897,41.49113,"Camp Ashland"
4443,57.2,88.9,0.75,"2016-05-19 18:00:00",-97.4717,32.78845,"Fort Bliss"
4065,78.4,73.2,0.84,"2015-10-13 00:00:00",-81.54641,27.7201,"Hurlburt"
4467,55.4,56.3,0.65,"2015-09-21 12:00:00",-99.99897,41.49113,"Camp Ashland"
3888,87.3,77.2,0.78,"2016-03-10 00:00:00",-97.42542,32.8131,"Fort Bliss"
4448,83.1,109.9,0.94,"2015-01-07 18:00:00",-99.9792,41.51784,"Camp Ashland"
4469,94.5,52.1,0.78,"2015-05-27 00:00:00",-115.48422,36.36955,"Hawthorne"
3528,102.2,78.3,0.77,"2016-04-01 00:00:00",-97.47912,32.79395,"Fort Bliss"
3909,97.7,57.5,0.79,"2016-02-06 18:00:00",-100.04842,41.54721,"Camp Ashland"
3681,98.8,81.8,0.9,"2015-04-23 12:00:00",-100.02803,41.53253,"Camp Ashland"
4407,92.9,61.7,0.77,"2016-04-03 06:00:00",-81.47339,27.66155,"Hurlburt"
3824,56.5,56.3,0.77,"2015-08-02 00:00:00",-115.48108,36.36495,"Hawthorne"
4247,93.2,84.7,0.72,"2016-08-18 18:00:00",-100.00995,41.49106,"Camp Ashland"
4397,78.6,100.2,0.93,"2015-01-22 12:00:00",-115.47015,36.35268,"Hawthorne"
3734,99.1,54.5,0.84,"2015-09-21 00:00:00",-115.52564,36.43696,"Hawthorne"
4302,85.9,90.3,0.79,"2016-02-19 12:00:00",-115.49126,36.4039,"Hawthorne"
4187,102.9,59.7,0.93,"2015-02-10 00:00:00",-97.4721,32.77283,"Fort Bliss"
4443,96.8,94.3,0.77,"2016-03-31 12:00:00",-97.4717,32.78845,"Fort Bliss"
3556,99.3,48.4,0.79,"2016-02-21 18:00:00",-81.48993,27.69282,"Hurlburt"
4292,59.9,84.6,0.88,"2015-06-27 06:00:00",-74.96775,45.21805,"Fort drum"
4208,69.6,103.7,0.8,"2016-02-02 00:00:00",-81.52652,27.69622,"Hurlburt"
3907,109.3,100.4,0.93,"2015-02-06 00:00:00",-81.47758,27.67185,"Hurlburt"
4222,86.9,47.4,0.75,"2016-06-15 12:00:00",-115.49695,36.37476,"Hawthorne"
4448,55.5,102.4,0.83,"2015-10-25 18:00:00",-99.9792,41.51784,"Camp Ashland"
3556,71.8,94.8,0.83,"2015-11-06 12:00:00",-81.48993,27.69282,"Hurlburt"
3693,103.3,100.2,0.92,"2015-01-17 18:00:00",-74.95356,45.26612,"Fort drum"
4031,59.9,98,0.88,"2015-06-23 12:00:00",-75.02076,45.24581,"Fort drum"
4262,86.8,78.1,0.91,"2015-03-22 18:00:00",-115.49963,36.4456,"Hawthorne"
4162,84.8,86.9,0.34,"2016-06-20 06:00:00",-97.44917,32.73673,"Fort Bliss"
4488,89.7,71.2,0.73,"2016-07-27 12:00:00",-81.51338,27.71698,"Hurlburt"
4277,106.8,66.3,0.79,"2016-02-18 06:00:00",-115.45626,36.39939,"Hawthorne"
3734,89.4,59,0.79,"2016-02-27 18:00:00",-115.52564,36.43696,"Hawthorne"
4401,107.9,75.6,0.74,"2016-06-22 12:00:00",-74.98549,45.21944,"Fort drum"
4407,83.2,102.4,0.76,"2016-05-01 06:00:00",-81.47339,27.66155,"Hurlburt"
4040,62.7,68.2,0.8,"2016-01-03 12:00:00",-115.52342,36.43653,"Hawthorne"
3709,100.6,88.8,0.78,"2016-03-22 06:00:00",-97.43551,32.76468,"Fort Bliss"
4236,75.8,46.5,0.45,"2016-07-19 12:00:00",-97.49781,32.8115,"Fort Bliss"
4129,99.8,70.4,0.78,"2016-03-03 12:00:00",-81.49266,27.70068,"Hurlburt"
3679,88.9,93.4,0.93,"2015-01-22 00:00:00",-115.5269,36.43018,"Hawthorne"
3660,83.7,87,0.71,"2015-07-28 18:00:00",-97.47429,32.76037,"Fort Bliss"
4162,106.4,104.5,0.93,"2015-01-08 18:00:00",-97.44917,32.73673,"Fort Bliss"
3630,91.3,88.5,0.77,"2016-03-25 12:00:00",-100.03085,41.49482,"Camp Ashland"
3630,68.3,57.3,0.86,"2015-08-06 12:00:00",-100.03085,41.49482,"Camp Ashland"
4222,70.3,102.3,0.87,"2015-07-26 06:00:00",-115.49695,36.37476,"Hawthorne"
4074,89.2,105.1,0.39,"2016-05-07 06:00:00",-115.47888,36.35814,"Hawthorne"
3528,85.9,65.2,0.89,"2015-05-08 06:00:00",-97.47912,32.79395,"Fort Bliss"
4074,109.2,96.8,0.93,"2015-01-11 06:00:00",-115.47888,36.35814,"Hawthorne"
3513,60.9,84.2,0.82,"2015-11-27 12:00:00",-74.98968,45.20481,"Fort drum"
4340,69.3,49.8,0.91,"2015-03-25 06:00:00",-115.45178,36.43805,"Hawthorne"
4074,64.9,99.8,0.35,"2016-06-15 12:00:00",-115.47888,36.35814,"Hawthorne"
4031,58.5,101.9,0.93,"2015-02-01 00:00:00",-75.02076,45.24581,"Fort drum"
3800,56.4,95.5,0.77,"2016-04-08 06:00:00",-81.46387,27.65836,"Hurlburt"
3535,56.5,59.8,0.83,"2015-10-21 12:00:00",-97.49487,32.74335,"Fort Bliss"
4277,107.9,62.7,0.81,"2015-12-15 18:00:00",-115.45626,36.39939,"Hawthorne"
3670,60.7,59.8,0.79,"2016-02-22 06:00:00",-115.47914,36.39666,"Hawthorne"
4277,77.4,51.2,0.93,"2015-01-20 18:00:00",-115.45626,36.39939,"Hawthorne"
3715,104.2,61.9,0.89,"2015-05-28 18:00:00",-74.9937,45.22259,"Fort drum"
3859,99.6,52.5,0.77,"2016-04-20 00:00:00",-97.47589,32.79332,"Fort Bliss"
3565,62.8,108.6,0.43,"2016-03-31 18:00:00",-99.98972,41.49483,"Camp Ashland"
3565,68.6,55.7,0.91,"2015-01-29 12:00:00",-99.98972,41.49483,"Camp Ashland"
4469,104.4,93.1,0.89,"2015-02-17 12:00:00",-115.48422,36.36955,"Hawthorne"
3718,102.7,56.6,0.8,"2016-01-03 18:00:00",-75.04029,45.22394,"Fort drum"
4135,87,71.8,0.67,"2015-11-12 18:00:00",-74.9905,45.25962,"Fort drum"
4121,108.3,87.9,0.76,"2016-05-18 00:00:00",-100.03726,41.51464,"Camp Ashland"
4141,81.6,64.8,0.89,"2015-05-16 12:00:00",-75.00767,45.23878,"Fort drum"
3908,97.8,68.4,0.79,"2016-02-24 12:00:00",-81.52576,27.71139,"Hurlburt"
4367,68.9,73,0.84,"2015-05-05 06:00:00",-74.986,45.26082,"Fort drum"
3728,57.8,90.5,0.79,"2016-02-17 06:00:00",-74.95018,45.22991,"Fort drum"
3835,64,94.3,0.77,"2016-04-02 06:00:00",-81.54351,27.73274,"Hurlburt"
3835,81.9,47.4,0.9,"2015-04-24 12:00:00",-81.54351,27.73274,"Hurlburt"
3830,99.4,95.5,0.93,"2015-01-28 00:00:00",-74.96081,45.25824,"Fort drum"
4109,100.3,78.5,0.76,"2016-05-18 06:00:00",-74.97159,45.23353,"Fort drum"
4438,61.8,93.9,0.81,"2016-01-03 00:00:00",-74.95445,45.27624,"Fort drum"
3715,82.3,61.7,0.83,"2015-11-25 06:00:00",-74.9937,45.22259,"Fort drum"
3991,77.6,45.1,0.89,"2015-05-18 00:00:00",-75.00906,45.21474,"Fort drum"
3835,57.8,47.9,0.85,"2015-09-03 00:00:00",-81.54351,27.73274,"Hurlburt"
4446,83.3,106.2,0.77,"2016-04-20 12:00:00",-81.48899,27.66718,"Hurlburt"
3763,64.9,101.8,0.83,"2015-11-03 12:00:00",-99.96093,41.45484,"Camp Ashland"
4340,59,109.7,0.72,"2016-08-10 00:00:00",-115.45178,36.43805,"Hawthorne"
3715,109.3,71.7,0.94,"2015-01-05 18:00:00",-74.9937,45.22259,"Fort drum"
4091,83.5,47.2,0.75,"2016-06-09 18:00:00",-100.02732,41.45441,"Camp Ashland"
4467,90,51.3,0.94,"2015-01-05 06:00:00",-99.99897,41.49113,"Camp Ashland"
4065,62.1,105.7,0.84,"2015-10-14 06:00:00",-81.54641,27.7201,"Hurlburt"
3908,57.7,49.7,0.8,"2016-01-21 18:00:00",-81.52576,27.71139,"Hurlburt"
3565,84.9,90.6,0.78,"2015-05-26 18:00:00",-99.98972,41.49483,"Camp Ashland"
4065,107.9,97.2,0.77,"2016-04-23 18:00:00",-81.54641,27.7201,"Hurlburt"
3513,64.9,47.3,0.82,"2015-11-28 06:00:00",-74.98968,45.20481,"Fort drum"
4433,81.6,59.6,0.85,"2015-04-14 06:00:00",-97.44327,32.73516,"Fort Bliss"
3958,80,72.5,0.73,"2016-07-16 12:00:00",-81.46669,27.74579,"Hurlburt"
4208,94,78.8,0.89,"2015-05-11 00:00:00",-81.52652,27.69622,"Hurlburt"
4236,104.1,105.8,0.77,"2015-07-10 06:00:00",-97.49781,32.8115,"Fort Bliss"
3958,86.3,65.2,0.91,"2015-03-31 12:00:00",-81.46669,27.74579,"Hurlburt"
4135,69.2,73.7,0.8,"2015-06-14 18:00:00",-74.9905,45.25962,"Fort drum"
3933,107.3,48.9,0.69,"2015-11-02 06:00:00",-74.95027,45.26996,"Fort drum"
3990,81.4,106.2,0.85,"2015-09-14 00:00:00",-97.49387,32.72571,"Fort Bliss"
4420,75.5,95.9,0.81,"2015-12-06 12:00:00",-81.5306,27.7307,"Hurlburt"
4135,78.9,63.8,0.85,"2015-04-14 18:00:00",-74.9905,45.25962,"Fort drum"
3592,73.9,71.5,0.76,"2016-04-29 12:00:00",-100.049,41.45603,"Camp Ashland"
3991,106.7,55.5,0.82,"2015-11-27 12:00:00",-75.00906,45.21474,"Fort drum"
4310,79.3,49.6,0.72,"2016-08-13 00:00:00",-99.97013,41.50806,"Camp Ashland"
4302,55.7,81.4,0.74,"2016-06-17 12:00:00",-115.49126,36.4039,"Hawthorne"
3814,60.6,82.1,0.91,"2015-04-06 12:00:00",-100.02974,41.52101,"Camp Ashland"
4340,80.1,64,0.77,"2016-04-10 18:00:00",-115.45178,36.43805,"Hawthorne"
4186,67.1,54.9,0.92,"2015-02-14 12:00:00",-81.52691,27.74779,"Hurlburt"
4499,87.8,73.9,0.9,"2015-04-26 06:00:00",-81.50685,27.67311,"Hurlburt"
4397,88.3,54.8,0.91,"2015-04-09 18:00:00",-115.47015,36.35268,"Hawthorne"
3824,80.7,58.5,0.64,"2015-12-16 00:00:00",-115.48108,36.36495,"Hawthorne"
4407,88,71,0.94,"2015-01-09 12:00:00",-81.47339,27.66155,"Hurlburt"
4247,86.9,104.8,0.92,"2015-02-23 12:00:00",-100.00995,41.49106,"Camp Ashland"
3907,93.4,58.4,0.86,"2015-08-20 12:00:00",-81.47758,27.67185,"Hurlburt"
4141,102,68.1,0.87,"2015-07-02 06:00:00",-75.00767,45.23878,"Fort drum"
3985,83.9,62.9,0.93,"2015-01-23 06:00:00",-115.51587,36.42559,"Hawthorne"
3673,96.9,55.9,0.8,"2016-01-19 00:00:00",-99.96615,41.50205,"Camp Ashland"
4420,103.9,75.2,0.93,"2015-02-09 06:00:00",-81.5306,27.7307,"Hurlburt"
3592,67,95.9,0.75,"2016-06-04 12:00:00",-100.049,41.45603,"Camp Ashland"
4138,63,51.4,0.89,"2015-05-12 12:00:00",-115.47223,36.37771,"Hawthorne"
4279,78.1,76.7,0.92,"2015-02-26 06:00:00",-81.53111,27.69132,"Hurlburt"
4232,56.4,61.8,0.83,"2015-10-19 06:00:00",-100.01624,41.46461,"Camp Ashland"
3848,84.3,53.8,0.77,"2016-03-31 18:00:00",-74.99701,45.24351,"Fort drum"
3833,71.1,60.4,0.91,"2015-03-20 06:00:00",-81.46923,27.7058,"Hurlburt"
3806,74,76.6,0.76,"2016-05-14 06:00:00",-115.51603,36.43371,"Hawthorne"
3897,82.3,65.8,0.76,"2016-04-27 12:00:00",-75.00357,45.27926,"Fort drum"
3728,60.9,59.6,0.76,"2016-04-19 12:00:00",-74.95018,45.22991,"Fort drum"
4121,94,83.8,0.79,"2016-02-17 12:00:00",-100.03726,41.51464,"Camp Ashland"
4354,89.6,74.5,0.51,"2016-01-16 00:00:00",-97.45821,32.80996,"Fort Bliss"
3588,94,52.5,0.81,"2015-12-30 18:00:00",-100.04144,41.53507,"Camp Ashland"
3670,60.5,76.1,0.83,"2015-10-16 00:00:00",-115.47914,36.39666,"Hawthorne"
3681,60.5,59.4,0.82,"2015-11-23 00:00:00",-100.02803,41.53253,"Camp Ashland"
4317,91.8,72.2,0.79,"2016-02-09 00:00:00",-81.47437,27.73138,"Hurlburt"
3577,91.6,79.5,0.89,"2015-05-29 12:00:00",-97.44644,32.77142,"Fort Bliss"
3990,64.4,67.9,0.77,"2016-04-05 18:00:00",-97.49387,32.72571,"Fort Bliss"
4117,99.5,63.4,0.72,"2016-08-10 00:00:00",-115.452,36.44293,"Hawthorne"
4487,101.4,59.1,0.85,"2015-09-13 00:00:00",-115.54708,36.39182,"Hawthorne"
3535,101.3,98.6,0.85,"2015-08-25 06:00:00",-97.49487,32.74335,"Fort Bliss"
4104,73.1,74.8,0.78,"2016-02-22 06:00:00",-97.43316,32.77631,"Fort Bliss"
3736,92.5,109,0.86,"2015-07-22 18:00:00",-75.03974,45.2421,"Fort drum"
4317,68.6,62.8,0.88,"2015-06-27 00:00:00",-81.47437,27.73138,"Hurlburt"
4167,88.4,80.9,0.84,"2015-09-29 12:00:00",-81.48386,27.65824,"Hurlburt"
3700,86.8,53.6,0.92,"2015-02-11 18:00:00",-99.95644,41.48475,"Camp Ashland"
3902,77.8,66.3,0.81,"2015-12-15 00:00:00",-97.48731,32.79546,"Fort Bliss"
4375,61.1,48,0.57,"2016-03-15 00:00:00",-99.99663,41.45154,"Camp Ashland"
3588,67.9,96.5,0.78,"2016-03-13 06:00:00",-100.04144,41.53507,"Camp Ashland"
4040,99.9,54.1,0.79,"2016-02-01 00:00:00",-115.52342,36.43653,"Hawthorne"
4433,62.1,80.7,0.47,"2016-06-25 18:00:00",-97.44327,32.73516,"Fort Bliss"
4407,55.8,48.9,0.8,"2016-01-23 00:00:00",-81.47339,27.66155,"Hurlburt"
3763,77.6,64.8,0.83,"2015-10-23 18:00:00",-99.96093,41.45484,"Camp Ashland"
4420,71.7,98.9,0.86,"2015-08-16 06:00:00",-81.5306,27.7307,"Hurlburt"
3623,81.2,58.2,0.76,"2016-05-20 06:00:00",-115.52572,36.36664,"Hawthorne"
4292,90.7,53.9,0.74,"2016-06-25 06:00:00",-74.96775,45.21805,"Fort drum"
3814,98.5,92.7,0.9,"2015-05-03 18:00:00",-100.02974,41.52101,"Camp Ashland"
4488,100.9,60.8,0.91,"2015-03-30 12:00:00",-81.51338,27.71698,"Hurlburt"
4104,72.4,97.8,0.82,"2015-11-21 12:00:00",-97.43316,32.77631,"Fort Bliss"
4469,99.2,63.7,0.93,"2015-01-10 06:00:00",-115.48422,36.36955,"Hawthorne"
3688,63.6,82.8,0.76,"2016-05-12 12:00:00",-97.44618,32.7234,"Fort Bliss"
3528,76.5,46.4,0.79,"2016-02-10 12:00:00",-97.47912,32.79395,"Fort Bliss"
4208,99.1,107.3,0.76,"2016-05-04 12:00:00",-81.52652,27.69622,"Hurlburt"
4397,100.7,56.8,0.83,"2015-10-29 18:00:00",-115.47015,36.35268,"Hawthorne"
3565,86.6,57.4,0.79,"2015-05-13 12:00:00",-99.98972,41.49483,"Camp Ashland"
3975,66,69.3,0.92,"2015-03-03 00:00:00",-97.40872,32.78419,"Fort Bliss"
4031,109.4,100.5,0.84,"2015-10-04 06:00:00",-75.02076,45.24581,"Fort drum"
3715,82.5,77.3,0.94,"2015-01-12 06:00:00",-74.9937,45.22259,"Fort drum"
4469,89.8,49.5,0.66,"2015-09-15 00:00:00",-115.48422,36.36955,"Hawthorne"
4232,57.6,67.4,0.72,"2016-08-11 18:00:00",-100.01624,41.46461,"Camp Ashland"
3917,84.1,78.2,0.79,"2016-02-02 06:00:00",-74.99922,45.24809,"Fort drum"
3535,95.8,55.2,0.77,"2016-03-22 18:00:00",-97.49487,32.74335,"Fort Bliss"
4129,55.3,94.5,0.91,"2015-04-04 00:00:00",-81.49266,27.70068,"Hurlburt"
4091,96.5,60.5,0.86,"2015-08-16 12:00:00",-100.02732,41.45441,"Camp Ashland"
3764,108.5,85.4,0.78,"2016-03-26 06:00:00",-115.47118,36.36853,"Hawthorne"
4187,65.4,56.6,0.77,"2016-03-29 00:00:00",-97.4721,32.77283,"Fort Bliss"
3814,72.4,48.6,0.74,"2016-07-07 18:00:00",-100.02974,41.52101,"Camp Ashland"
3990,62.9,108.1,0.82,"2015-12-15 12:00:00",-97.49387,32.72571,"Fort Bliss"
4162,58.6,47.2,0.78,"2015-05-15 00:00:00",-97.44917,32.73673,"Fort Bliss"
4302,80.4,85,0.81,"2015-12-13 06:00:00",-115.49126,36.4039,"Hawthorne"
3631,87.6,107,0.72,"2016-08-19 12:00:00",-97.46347,32.73806,"Fort Bliss"
3806,56.5,49.9,0.77,"2016-04-16 00:00:00",-115.51603,36.43371,"Hawthorne"
4129,63.2,94.7,0.74,"2016-07-01 06:00:00",-81.49266,27.70068,"Hurlburt"
3528,89.9,46,0.75,"2016-06-10 18:00:00",-97.47912,32.79395,"Fort Bliss"
4401,100.8,99.9,0.92,"2015-02-19 00:00:00",-74.98549,45.21944,"Fort drum"
4262,101.1,89.7,0.81,"2016-01-03 00:00:00",-115.49963,36.4456,"Hawthorne"
4397,78,81.4,0.88,"2015-06-07 00:00:00",-115.47015,36.35268,"Hawthorne"
3693,106.2,76.9,0.62,"2015-10-01 06:00:00",-74.95356,45.26612,"Fort drum"
3673,80.4,76.3,0.86,"2015-07-28 00:00:00",-99.96615,41.50205,"Camp Ashland"
4091,73.1,71.7,0.84,"2015-10-01 00:00:00",-100.02732,41.45441,"Camp Ashland"
3907,87.5,55.2,0.76,"2016-05-05 00:00:00",-81.47758,27.67185,"Hurlburt"
3565,59.5,64.7,0.62,"2015-10-06 06:00:00",-99.98972,41.49483,"Camp Ashland"
3961,101.1,80.1,0.75,"2016-05-30 18:00:00",-81.45786,27.66912,"Hurlburt"
3630,105.7,104,0.93,"2015-01-16 12:00:00",-100.03085,41.49482,"Camp Ashland"
4232,96.5,85.8,0.89,"2015-05-14 12:00:00",-100.01624,41.46461,"Camp Ashland"
4499,79.2,50.4,0.81,"2015-12-22 18:00:00",-81.50685,27.67311,"Hurlburt"
3975,75.3,89.2,0.86,"2015-07-31 00:00:00",-97.40872,32.78419,"Fort Bliss"
4472,58.9,108.8,0.82,"2015-11-10 18:00:00",-97.423,32.77893,"Fort Bliss"
4375,61.3,81.4,0.92,"2015-01-22 12:00:00",-99.99663,41.45154,"Camp Ashland"
4340,102.8,57,0.89,"2015-05-31 06:00:00",-115.45178,36.43805,"Hawthorne"
4499,79,106.9,0.72,"2016-08-17 12:00:00",-81.50685,27.67311,"Hurlburt"
3679,101.2,105.7,0.93,"2015-02-05 00:00:00",-115.5269,36.43018,"Hawthorne"
4236,61,92.1,0.46,"2016-06-29 12:00:00",-97.49781,32.8115,"Fort Bliss"
3588,78.4,106.3,0.74,"2016-06-27 06:00:00",-100.04144,41.53507,"Camp Ashland"
3577,56.7,60.8,0.86,"2015-07-30 12:00:00",-97.44644,32.77142,"Fort Bliss"
3592,91.3,76.6,0.88,"2015-06-12 06:00:00",-100.049,41.45603,"Camp Ashland"
3998,82.2,49.4,0.91,"2015-02-02 12:00:00",-74.99192,45.23865,"Fort drum"
3859,88.7,108.5,0.83,"2015-10-20 06:00:00",-97.47589,32.79332,"Fort Bliss"
4208,98,68.4,0.72,"2016-08-21 18:00:00",-81.52652,27.69622,"Hurlburt"
3623,57.6,49.1,0.75,"2016-06-02 00:00:00",-115.52572,36.36664,"Hawthorne"
4262,62.2,109.1,0.94,"2015-01-05 06:00:00",-115.49963,36.4456,"Hawthorne"
4031,93.1,108.3,0.72,"2016-08-23 00:00:00",-75.02076,45.24581,"Fort drum"
3793,91.1,99.9,0.87,"2015-07-01 00:00:00",-81.53213,27.70878,"Hurlburt"
4104,58.3,54.1,0.82,"2015-11-28 00:00:00",-97.43316,32.77631,"Fort Bliss"
3933,99,49.6,0.53,"2016-04-27 12:00:00",-74.95027,45.26996,"Fort drum"
3736,76.2,104.9,0.76,"2016-05-12 00:00:00",-75.03974,45.2421,"Fort drum"
3961,103.5,99.8,0.76,"2016-05-22 00:00:00",-81.45786,27.66912,"Hurlburt"
4443,70.9,56.8,0.9,"2015-04-27 18:00:00",-97.4717,32.78845,"Fort Bliss"
3736,72.4,102.3,0.86,"2015-07-26 06:00:00",-75.03974,45.2421,"Fort drum"
4401,92.3,45.5,0.83,"2015-10-19 12:00:00",-74.98549,45.21944,"Fort drum"
3908,84.6,86.7,0.8,"2016-01-13 18:00:00",-81.52576,27.71139,"Hurlburt"
4401,75.5,46.9,0.91,"2015-03-23 18:00:00",-74.98549,45.21944,"Fort drum"
4401,70.1,92.4,0.8,"2016-01-11 12:00:00",-74.98549,45.21944,"Fort drum"
4071,96.2,64,0.82,"2015-12-08 12:00:00",-81.54179,27.71191,"Hurlburt"
3969,65.5,92,0.85,"2015-08-28 06:00:00",-100.04489,41.47893,"Camp Ashland"
4397,56.3,107.8,0.82,"2015-11-28 12:00:00",-115.47015,36.35268,"Hawthorne"
4247,70.9,88.6,0.84,"2015-10-14 00:00:00",-100.00995,41.49106,"Camp Ashland"
4302,109.9,78,0.74,"2016-06-26 12:00:00",-115.49126,36.4039,"Hawthorne"
4292,102.5,46,0.81,"2015-12-10 00:00:00",-74.96775,45.21805,"Fort drum"
3673,55.1,64.8,0.82,"2015-11-15 12:00:00",-99.96615,41.50205,"Camp Ashland"
3673,93.4,93.6,0.85,"2015-08-28 18:00:00",-99.96615,41.50205,"Camp Ashland"
4279,66,45.5,0.84,"2015-10-05 06:00:00",-81.53111,27.69132,"Hurlburt"
3715,90.9,49.1,0.81,"2016-01-02 18:00:00",-74.9937,45.22259,"Fort drum"
4074,58.4,75.3,0.66,"2015-09-14 18:00:00",-115.47888,36.35814,"Hawthorne"
3681,66.8,94.2,0.74,"2016-06-16 00:00:00",-100.02803,41.53253,"Camp Ashland"
4222,60.2,46.9,0.81,"2015-12-28 18:00:00",-115.49695,36.37476,"Hawthorne"
3681,73.7,63.7,0.79,"2016-02-16 12:00:00",-100.02803,41.53253,"Camp Ashland"
3528,104,56.2,0.75,"2016-06-09 00:00:00",-97.47912,32.79395,"Fort Bliss"
4247,103.7,45.7,0.77,"2016-04-05 00:00:00",-100.00995,41.49106,"Camp Ashland"
4472,63.1,81,0.72,"2016-08-16 18:00:00",-97.423,32.77893,"Fort Bliss"
3961,92.1,54.4,0.88,"2015-06-11 00:00:00",-81.45786,27.66912,"Hurlburt"
4109,101.2,59.8,0.87,"2015-07-06 06:00:00",-74.97159,45.23353,"Fort drum"
3660,85.3,86,0.35,"2016-06-17 18:00:00",-97.47429,32.76037,"Fort Bliss"
4162,88,76.1,0.31,"2016-07-18 12:00:00",-97.44917,32.73673,"Fort Bliss"
4268,59.6,76.7,0.84,"2015-09-29 00:00:00",-81.53514,27.70049,"Hurlburt"
3561,86.7,106.7,0.6,"2015-10-24 06:00:00",-100.0272,41.497,"Camp Ashland"
3800,100.8,89.6,0.92,"2015-02-19 18:00:00",-81.46387,27.65836,"Hurlburt"
3848,72.8,45,0.86,"2015-08-06 12:00:00",-74.99701,45.24351,"Fort drum"
4367,78.9,105.9,0.86,"2015-04-04 12:00:00",-74.986,45.26082,"Fort drum"
4268,93.3,109.3,0.83,"2015-10-15 12:00:00",-81.53514,27.70049,"Hurlburt"
4421,95.9,68.3,0.75,"2016-05-29 12:00:00",-100.02554,41.53354,"Camp Ashland"
3917,101.3,97.1,0.77,"2016-04-04 00:00:00",-74.99922,45.24809,"Fort drum"
3588,82.8,100.3,0.86,"2015-08-15 06:00:00",-100.04144,41.53507,"Camp Ashland"
3810,94.1,88.2,0.94,"2015-01-06 00:00:00",-115.49047,36.42567,"Hawthorne"
3678,101.6,93.3,0.83,"2015-11-09 12:00:00",-115.46928,36.39847,"Hawthorne"
3565,75.5,108.5,0.83,"2015-04-10 00:00:00",-99.98972,41.49483,"Camp Ashland"
3917,104.9,65.9,0.77,"2016-04-09 06:00:00",-74.99922,45.24809,"Fort drum"
4109,73.5,100.4,0.82,"2015-11-30 00:00:00",-74.97159,45.23353,"Fort drum"
3693,78.3,90.4,0.43,"2016-03-27 18:00:00",-74.95356,45.26612,"Fort drum"
4277,107.8,70.5,0.77,"2016-04-07 18:00:00",-115.45626,36.39939,"Hawthorne"
4433,79.7,91.2,0.9,"2015-02-16 12:00:00",-97.44327,32.73516,"Fort Bliss"
3933,104.2,80.3,0.65,"2015-12-12 06:00:00",-74.95027,45.26996,"Fort drum"
4117,78.5,58.7,0.79,"2016-02-16 00:00:00",-115.452,36.44293,"Hawthorne"
4407,100.4,88.8,0.8,"2016-01-11 18:00:00",-81.47339,27.66155,"Hurlburt"
3933,71.3,74,0.8,"2015-06-22 18:00:00",-74.95027,45.26996,"Fort drum"
4001,94.5,72.4,0.73,"2016-07-16 12:00:00",-97.49712,32.77108,"Fort Bliss"
4446,57.2,106.1,0.76,"2016-04-26 18:00:00",-81.48899,27.66718,"Hurlburt"
4446,60.8,50.8,0.89,"2015-05-07 18:00:00",-81.48899,27.66718,"Hurlburt"
4187,89.5,94.4,0.87,"2015-07-09 06:00:00",-97.4721,32.77283,"Fort Bliss"
3764,109.5,58.6,0.85,"2015-09-15 06:00:00",-115.47118,36.36853,"Hawthorne"
3764,107.4,94.5,0.76,"2016-05-12 12:00:00",-115.47118,36.36853,"Hawthorne"
4247,103.3,50.8,0.94,"2015-01-12 18:00:00",-100.00995,41.49106,"Camp Ashland"
3763,72.9,66.9,0.84,"2015-10-10 12:00:00",-99.96093,41.45484,"Camp Ashland"
3670,74.2,61.9,0.84,"2015-10-01 00:00:00",-115.47914,36.39666,"Hawthorne"
3728,88.7,61.1,0.93,"2015-01-30 18:00:00",-74.95018,45.22991,"Fort drum"
3588,105.6,79.9,0.74,"2016-07-13 00:00:00",-100.04144,41.53507,"Camp Ashland"
3969,109.4,101.3,0.88,"2015-06-14 06:00:00",-100.04489,41.47893,"Camp Ashland"
3969,96.6,103.5,0.89,"2015-05-16 06:00:00",-100.04489,41.47893,"Camp Ashland"
