"","grade","male","raceeth","preschool","expectBachelors","motherHS","motherBachelors","motherWork","fatherHS","fatherBachelors","fatherWork","selfBornUS","motherBornUS","fatherBornUS","englishAtHome","computerForSchoolwork","read30MinsADay","minutesPerWeekEnglish","studentsInEnglish","schoolHasLibrary","publicSchool","urban","schoolSize","readingScore"
"4489",10,0,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,1,420,30,0,1,1,626,508.24
"4490",10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,250,20,1,1,0,1250,530.88
"4491",10,0,"American Indian/Alaska Native",1,1,1,0,0,0,0,1,1,1,1,1,1,0,600,30,1,1,0,930,518.72
"4492",10,1,"White",1,1,1,1,0,1,1,1,1,1,0,1,1,0,225,15,1,0,1,915,608.76
"4493",11,1,"Native Hawaiian/Other Pacific Islander",0,1,1,1,1,1,NA,0,1,0,0,1,1,1,200,25,1,0,1,398,534.12
"4494",9,0,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,60,NA,0,1,1,6694,374.78
"4495",11,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,240,20,1,1,0,1812,602.14
"4496",10,0,"Hispanic",0,0,0,0,1,0,0,0,1,1,0,1,1,0,150,23,1,1,1,2144,339.43
"4497",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,29,0,0,1,366,613.81
"4498",10,1,"American Indian/Alaska Native",1,1,1,1,1,NA,0,0,1,1,1,0,1,0,NA,10,1,1,0,300,343.81
"4499",10,1,"Black",1,1,1,0,1,0,0,0,1,1,1,1,0,0,450,20,1,1,0,1173,411.23
"4500",11,0,"White",1,1,1,1,1,1,1,0,1,1,1,1,1,1,450,20,1,1,1,1640,623.03
"4501",11,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,24,1,1,0,1680,654.94
"4502",10,0,"More than one race",1,1,0,NA,1,1,1,1,1,1,0,1,1,0,265,40,1,1,1,2085,502.28
"4503",10,0,"Hispanic",0,1,0,0,0,0,0,0,0,0,0,0,1,1,360,28,1,1,1,2886,551.53
"4504",10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,270,17,1,1,0,996,568.61
"4505",10,0,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,1,225,40,1,1,0,149,541.76
"4506",10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,290,20,1,1,0,2710,542.94
"4507",11,0,"Black",1,1,1,0,1,1,0,1,1,0,0,1,1,1,275,27,1,1,0,1526,632.8
"4508",9,0,"White",0,1,1,0,1,1,0,0,1,1,1,1,0,0,90,30,1,1,0,1387,444.92
"4509",10,1,"More than one race",1,1,1,1,0,1,NA,1,1,1,0,1,1,0,2400,22,1,1,1,1720,542.94
"4510",10,0,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,NA,225,27,1,1,0,1327,437.06
"4511",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,30,1,1,1,2080,552.08
"4512",10,1,"White",1,0,1,1,1,1,1,1,1,1,1,1,1,0,375,65,1,1,1,1378,324.33
"4513",10,1,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,1,60,NA,NA,1,1,539,405.46
"4514",10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,255,35,1,1,1,2966,480.73
"4515",10,0,"White",1,1,1,NA,1,1,1,1,1,1,1,1,1,0,250,30,1,1,0,1087,603.88
"4516",11,1,"Hispanic",0,1,1,0,1,0,0,1,1,1,1,1,1,0,300,35,NA,1,1,3592,479.85
"4517",10,0,"Hispanic",0,1,1,0,1,1,0,0,1,0,1,NA,1,0,NA,NA,1,1,0,1411,441.67
"4518",11,0,"White",1,1,1,0,0,1,1,1,1,1,1,1,1,1,400,30,1,1,0,930,660.37
"4519",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,400,20,1,1,0,1079,547.03
"4520",11,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,275,20,1,1,0,690,618.58
"4521",10,1,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,240,25,1,1,0,808,576.13
"4522",11,0,"Hispanic",0,1,1,0,1,1,1,1,0,0,0,0,1,0,450,20,1,1,0,2569,404.57
"4523",10,1,"Black",1,1,1,0,1,1,1,1,1,1,1,1,1,1,240,20,1,1,0,1411,467.59
"4524",10,0,"Hispanic",1,1,1,0,1,1,0,1,1,0,0,0,1,1,250,12,1,0,1,915,609.76
"4525",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,25,1,0,1,575,693.42
"4526",10,1,"Hispanic",0,1,0,0,1,0,0,1,1,0,0,0,1,0,450,20,1,1,0,865,529.23
"4527",10,0,"Hispanic",1,0,0,0,0,0,0,1,1,0,0,0,1,1,360,29,1,1,1,2942,452.71
"4528",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,240,23,1,1,0,509,591.01
"4529",10,0,"Hispanic",0,1,1,0,1,1,0,1,1,0,0,1,1,1,360,30,1,1,1,2886,409.02
"4530",9,1,"White",0,1,1,0,1,1,0,NA,1,1,1,1,1,0,225,25,1,1,0,505,330.82
"4531",10,0,"Hispanic",1,1,1,0,1,1,1,0,1,0,0,1,1,1,261,27,1,1,1,1734,582.91
"4532",11,0,"Hispanic",0,1,1,1,1,1,1,1,1,1,1,1,1,1,315,20,1,1,1,1640,666.48
"4533",11,0,"Hispanic",1,1,1,0,1,0,0,1,1,1,0,1,1,0,240,33,1,0,1,570,437.7
"4534",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,25,1,1,0,1733,605.55
"4535",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,275,26,1,1,0,505,580.37
"4536",10,1,"Black",1,1,1,0,1,NA,NA,NA,1,1,NA,1,0,0,270,32,1,1,1,1411,338.92
"4537",10,0,"Black",0,1,1,0,0,1,0,0,1,1,1,1,0,1,165,13,1,1,0,261,558.76
"4538",10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,275,25,1,1,0,2340,570.04
"4539",10,1,"White",1,1,1,NA,1,1,1,1,1,1,1,1,1,0,225,20,1,1,1,2640,564.35
"4540",10,1,"White",1,1,0,0,1,0,0,1,0,0,0,0,1,1,225,20,0,1,1,991,486.59
"4541",10,0,"American Indian/Alaska Native",1,1,0,0,0,1,NA,0,1,1,1,1,1,0,350,20,1,1,0,300,369.93
"4542",10,0,"Hispanic",0,1,0,0,0,0,0,0,1,0,0,1,1,0,120,35,0,1,1,626,399.01
"4543",11,0,"White",1,1,1,NA,1,1,NA,0,1,1,1,1,1,1,42,16,1,1,0,632,536.84
"4544",10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,NA,20,1,1,0,362,360.56
"4545",10,0,"Black",1,1,1,1,0,1,0,1,1,1,1,1,1,0,NA,27,1,1,1,1619,533.82
"4546",10,0,"White",1,0,1,0,1,1,1,1,1,1,1,1,1,0,240,25,1,1,0,1087,484.25
"4547",11,0,"White",1,1,1,0,0,1,1,0,1,1,1,1,1,1,250,18,1,1,0,1680,670.3
"4548",10,0,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,1,350,28,1,1,0,899,542.32
"4549",11,1,"Hispanic",1,NA,1,0,1,1,0,1,1,0,0,0,1,0,290,30,1,1,1,1763,423.01
"4550",10,0,"Black",0,1,1,0,1,1,0,0,1,1,1,1,1,0,450,22,1,1,0,820,541.29
"4551",10,0,"Black",1,1,1,0,0,1,0,0,1,1,1,1,1,0,55,20,1,1,0,754,277.7
"4552",10,0,"White",0,1,1,0,1,1,1,1,1,1,1,1,1,1,270,28,1,1,0,1680,533.02
"4553",9,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,24,1,1,0,1173,350.38
"4554",10,0,"Hispanic",0,1,NA,0,0,NA,NA,0,1,0,0,1,0,0,NA,34,1,1,1,1763,375.97
"4555",10,0,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,270,23,1,1,0,389,364.45
"4556",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,400,30,1,1,0,712,638.66
"4557",11,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,1,210,22,1,1,0,NA,554.73
"4558",10,0,"Hispanic",1,1,1,0,0,0,0,1,1,0,0,1,1,1,360,36,1,1,1,2942,552.72
"4559",10,1,"Hispanic",1,1,0,0,1,1,0,1,1,0,0,0,1,1,275,20,1,1,0,926,465.1
"4560",9,0,"White",0,1,1,0,1,1,0,1,0,0,0,0,1,0,180,20,1,1,0,846,440.08
"4561",10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,72,NA,NA,1,0,2183,441.35
"4562",10,0,"Hispanic",1,0,0,0,1,1,0,0,1,1,0,0,1,0,NA,25,1,1,1,NA,314.72
"4563",11,0,"Hispanic",0,1,1,1,1,1,0,0,1,1,1,1,1,0,225,25,1,1,0,1610,479.32
"4564",9,0,"Black",0,1,1,0,0,1,0,1,1,1,1,1,0,1,252,26,1,1,1,914,482.1
"4565",11,0,"Hispanic",0,1,0,NA,NA,0,NA,1,0,0,0,0,0,1,330,15,1,1,0,1900,468.68
"4566",10,0,"Hispanic",1,0,1,0,0,0,0,1,1,0,0,0,1,1,255,35,1,1,1,1734,590.46
"4567",10,0,"White",1,0,1,1,1,NA,0,1,1,1,1,1,1,0,300,30,1,1,0,979,486.15
"4568",10,0,"Hispanic",0,0,0,0,0,0,0,1,1,0,0,0,0,0,270,20,1,1,0,1489,597.53
"4569",11,1,"Hispanic",0,1,1,0,1,0,0,1,0,0,0,1,1,0,280,40,1,1,1,3592,476.8
"4570",10,0,"Black",1,0,1,0,1,1,0,1,1,1,1,1,1,0,NA,NA,1,1,1,914,399.72
"4571",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,180,20,1,1,0,996,507.67
"4572",10,1,"Hispanic",1,1,0,0,1,0,0,1,1,0,0,0,1,0,300,30,NA,1,1,NA,393.11
"4573",10,0,"White",1,1,1,1,0,1,1,0,1,1,1,1,1,0,275,30,1,1,1,2162,595.78
"4574",11,0,"White",0,0,1,0,0,1,0,1,1,1,1,1,1,0,225,24,1,1,0,1610,605.95
"4575",10,1,"White",1,0,1,0,0,1,0,1,1,1,1,1,0,0,225,25,1,1,0,1327,364.65
"4576",10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,300,25,1,1,1,1988,524.29
"4577",9,0,"White",1,0,1,0,0,1,1,1,0,0,0,1,1,1,NA,20,1,1,0,1079,282.79
"4578",10,1,"White",0,1,1,0,1,1,0,NA,1,1,1,1,1,0,250,25,1,1,0,1327,427.26
"4579",11,0,"White",1,0,1,0,1,0,NA,1,1,1,1,1,1,0,300,26,1,1,1,1046,573.54
"4580",10,1,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,450,26,1,1,1,2162,587.92
"4581",9,0,"Black",1,0,0,NA,0,NA,NA,NA,1,1,1,1,1,1,NA,23,1,1,0,2361,543.51
"4582",10,0,"White",1,1,1,0,0,1,1,0,1,0,0,1,1,0,200,18,1,1,1,2203,668.71
"4583",10,0,"Asian",1,1,1,0,1,1,0,0,0,0,0,0,1,0,300,32,1,1,0,2340,539.46
"4584",10,1,"Hispanic",0,1,1,0,1,1,0,1,1,1,0,1,1,0,275,33,1,1,0,1347,414.76
"4585",10,0,"White",1,1,1,0,0,NA,NA,NA,1,1,NA,1,1,1,180,25,1,1,1,1378,530.88
"4586",10,0,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,NA,16,1,1,0,1380,453.66
"4587",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,32,1,1,0,2340,462.7
"4588",10,0,"Hispanic",0,0,0,0,1,0,0,1,1,0,0,0,1,0,90,23,1,1,0,1411,452.71
"4589",10,0,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,0,360,25,1,1,0,2361,506.81
"4590",10,1,"White",1,1,1,0,1,0,NA,1,1,1,1,1,1,0,550,30,1,1,0,979,396.24
"4591",10,1,"White",0,0,0,NA,0,1,NA,1,1,1,1,1,1,0,225,15,1,1,0,854,339
"4592",9,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,270,20,1,1,0,196,461.01
"4593",10,1,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,20,1,1,0,1900,480.97
"4594",10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,0,0,225,30,1,1,0,276,463.18
"4595",11,0,"More than one race",1,1,1,1,1,1,1,1,1,0,1,1,1,1,250,30,1,1,0,1692,730.27
"4596",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,20,1,1,0,1680,571.56
"4597",11,0,"Hispanic",1,0,0,0,1,0,0,1,0,0,0,0,1,0,900,20,1,1,1,1196,402.5
"4598",11,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,235,30,1,1,0,1250,547.96
"4599",10,0,"Asian",0,1,1,NA,1,1,1,1,1,0,0,1,1,0,255,25,1,0,1,570,540.49
"4600",10,0,"White",1,1,1,0,0,1,0,0,1,1,1,1,1,0,330,30,1,1,0,2340,482.74
"4601",10,1,"Hispanic",1,1,1,1,1,1,0,1,1,1,1,1,1,0,300,26,1,1,1,NA,522.58
"4602",10,1,"Hispanic",1,0,1,0,0,1,0,1,1,1,1,0,1,0,225,20,1,1,1,1196,467.26
"4603",11,0,"White",1,1,1,0,0,1,NA,NA,NA,NA,NA,NA,1,0,240,13,1,1,0,509,449.45
"4604",10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,225,28,1,1,0,1897,613.01
"4605",9,1,"White",1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,1,0,260,15,1,1,0,149,501.82
"4606",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,420,18,1,1,0,1250,563.55
"4607",11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,275,30,1,1,1,1988,556.86
"4608",10,0,"Black",0,1,1,0,1,1,0,1,1,1,1,1,1,1,285,30,1,1,1,NA,321.16
"4609",10,1,"Hispanic",1,1,1,0,1,1,0,0,1,0,1,1,1,0,200,20,1,0,1,398,477.45
"4610",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,30,1,1,0,316,478.77
"4611",10,0,"Black",1,1,1,0,0,NA,NA,NA,1,1,0,1,1,1,250,25,1,1,1,989,439.84
"4612",10,0,"Hispanic",1,1,0,NA,0,0,NA,1,1,0,1,1,1,1,300,27,1,1,0,926,536.84
"4613",11,0,"White",0,1,1,0,1,1,0,0,1,1,1,1,1,0,250,22,1,1,0,316,621.36
"4614",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,22,1,1,0,1233,528.26
"4615",11,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,225,20,1,1,0,636,580.22
"4616",10,1,"Hispanic",0,1,0,0,0,1,1,1,0,0,0,0,1,0,250,25,1,1,1,1763,482.02
"4617",10,1,"More than one race",0,1,1,1,1,1,0,1,1,1,1,1,1,0,636,18,1,1,0,1526,628.64
"4618",10,1,"Hispanic",1,1,1,1,0,1,1,1,1,0,0,0,1,0,45,27,1,1,0,2878,520.82
"4619",10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,275,27,1,1,0,1526,588.24
"4620",10,1,"Hispanic",1,1,1,1,1,1,0,NA,1,1,1,1,1,0,225,30,1,1,1,1574,435.84
"4621",9,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,42,8,1,1,0,NA,361.19
"4622",9,0,"Asian",0,1,1,NA,1,1,0,1,0,0,0,1,1,1,250,20,1,1,0,846,643.13
"4623",10,1,"White",1,0,1,1,1,1,1,1,1,1,1,1,0,0,225,12,1,0,1,1212,454.36
"4624",11,1,"More than one race",1,0,1,0,0,1,0,0,1,1,1,1,0,0,250,29,1,1,0,1692,482.42
"4625",11,1,"Asian",0,1,1,0,1,1,0,1,0,0,0,0,1,0,360,30,0,1,1,2162,444.66
"4626",10,0,"Hispanic",1,0,1,0,0,1,0,1,1,1,1,1,0,0,225,30,1,1,0,889,363.5
"4627",10,0,"White",0,1,1,1,1,1,1,1,0,0,0,0,1,0,236,20,1,1,0,2710,638.68
"4628",10,0,"More than one race",0,0,1,0,1,1,0,1,1,1,1,1,1,1,30,20,1,1,1,1720,471.85
"4629",10,1,"Black",0,1,1,0,1,1,0,1,1,1,1,1,1,0,85,20,1,1,0,820,274.78
"4630",10,0,"White",1,1,1,1,1,0,0,0,1,1,1,1,1,0,280,26,1,1,0,1064,557.89
"4631",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,400,23,1,1,0,987,512.24
"4632",10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,500,25,1,1,0,850,685.55
"4633",10,0,"Hispanic",1,1,1,0,0,1,0,1,1,0,0,1,0,1,225,28,1,1,1,NA,536.44
"4634",11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,60,30,1,1,0,926,519.36
"4635",10,1,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,0,200,20,1,0,1,398,480.09
"4636",10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,1,270,24,1,1,0,1680,624.22
"4637",11,1,"White",0,1,1,0,1,1,1,1,1,1,1,1,1,0,275,30,1,1,1,1046,609.8
"4638",10,0,"White",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,0,385,20,1,1,0,362,450.64
"4639",11,1,"White",1,1,0,0,1,0,0,1,1,1,1,1,1,0,270,25,1,1,0,1680,613.81
"4640",9,1,"Black",1,0,1,0,0,1,0,1,1,1,1,1,1,0,30,10,1,1,0,100,362.65
"4641",11,0,"White",0,0,1,1,1,1,1,1,0,0,0,0,1,0,NA,30,1,1,0,926,603.8
"4642",10,0,"Hispanic",0,1,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,1250,539.94
"4643",9,0,"Hispanic",0,0,1,0,1,0,0,1,0,0,0,0,0,0,NA,NA,NA,1,1,626,244.42
"4644",9,0,"More than one race",0,1,1,0,1,1,0,0,1,1,1,1,1,1,160,25,1,1,0,887,547.24
"4645",9,0,"Black",1,1,1,1,1,1,1,1,1,0,0,1,1,1,300,23,1,1,0,2041,563.77
"4646",10,1,"Hispanic",1,1,1,1,0,1,1,0,1,1,1,1,1,1,225,24,1,1,0,1897,471.59
"4647",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,20,1,1,0,400,432.55
"4648",10,1,"Hispanic",1,1,1,0,1,1,0,0,0,0,0,0,1,0,240,10,1,1,1,1110,369.54
"4649",10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,450,25,1,1,0,987,542.46
"4650",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,275,35,1,1,0,1692,682.13
"4651",10,1,"Black",1,1,1,0,1,0,0,NA,1,1,NA,1,1,NA,270,20,1,1,1,NA,424.62
"4652",10,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,0,285,30,NA,1,1,2149,515.93
"4653",10,1,"White",1,1,1,NA,1,0,NA,1,1,1,1,1,1,0,180,23,1,1,0,846,486.51
"4654",10,0,"More than one race",1,0,1,1,1,1,0,1,1,1,1,1,1,0,250,30,1,0,1,308,320.92
"4655",10,0,"White",1,0,0,0,0,1,0,1,1,1,1,1,1,0,200,15,1,1,0,NA,401.71
"4656",10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,300,18,1,1,0,690,698.42
"4657",10,1,"White",1,1,1,0,0,1,1,1,1,1,1,1,1,0,570,35,1,1,1,NA,413.39
"4658",10,1,"Hispanic",1,1,1,1,1,1,0,1,0,0,0,0,1,1,200,29,1,0,1,398,410.35
"4659",10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,1,225,19,1,1,0,NA,397.44
"4660",10,1,"Black",1,0,1,0,0,1,0,1,1,1,1,1,1,0,275,30,NA,1,1,1392,346.13
"4661",11,0,"White",0,1,1,0,1,1,1,1,1,1,1,1,1,0,225,20,1,1,0,358,652.02
"4662",9,0,"Hispanic",0,0,0,0,0,0,0,1,1,1,1,1,1,0,45,20,1,1,0,1250,389.79
"4663",10,1,"Hispanic",1,0,0,0,0,0,0,1,1,0,0,0,0,0,225,27,1,1,1,1574,519.77
"4664",10,0,"White",NA,1,1,0,1,1,0,NA,1,1,1,1,0,0,54,25,1,1,0,850,425.94
"4665",10,1,"Black",1,1,1,0,1,1,0,0,1,0,1,1,1,0,70,30,1,1,1,1392,411.95
"4666",10,0,"More than one race",1,0,1,1,1,1,1,1,1,1,NA,1,1,0,NA,24,1,1,0,868,381.85
"4667",10,1,"White",1,1,1,1,1,1,1,1,1,1,0,1,1,0,250,30,1,1,0,2878,738.47
"4668",10,1,"White",0,1,1,0,1,1,NA,0,1,1,1,1,1,0,NA,NA,1,1,0,316,445.22
"4669",10,0,"White",0,1,1,1,1,0,0,1,1,1,1,1,1,0,235,21,1,1,0,1828,311.15
"4670",10,1,"White",1,1,1,1,1,1,NA,NA,1,1,1,1,0,0,225,50,1,0,1,308,399.76
"4671",11,0,"Asian",1,1,1,0,1,1,0,1,1,0,0,0,1,0,200,20,1,1,1,989,537
"4672",10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,225,30,1,1,0,1380,473.13
"4673",10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,300,30,1,1,0,898,477.18
"4674",10,0,"White",0,1,1,1,1,1,NA,1,1,0,0,1,1,0,500,25,1,1,0,2878,609.13
"4675",10,0,"Hispanic",0,0,NA,NA,1,NA,NA,NA,0,0,NA,0,0,1,NA,17,1,1,1,1408,428
"4676",10,1,"Hispanic",0,0,1,0,0,1,NA,1,1,0,0,0,0,0,300,10,NA,1,1,1998,329.46
"4677",10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,275,23,1,1,0,929,492.51
"4678",11,0,"White",1,1,NA,0,1,1,0,0,1,1,1,1,0,0,300,26,1,1,0,1913,553.04
"4679",10,0,"Native Hawaiian/Other Pacific Islander",1,1,1,0,1,1,0,0,1,1,1,1,1,1,200,15,1,1,0,846,607.06
"4680",10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,250,18,1,1,1,1723,396.64
"4681",10,1,"Hispanic",1,0,1,0,0,1,0,1,1,1,1,1,1,0,250,36,1,1,0,505,424.05
"4682",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,261,30,1,1,0,979,582.22
"4683",10,1,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,0,180,20,1,1,0,389,464.3
"4684",9,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,90,32,1,1,0,432,509.75
"4685",10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,1610,560.34
"4686",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,20,1,1,0,509,535.49
"4687",10,1,"Hispanic",1,1,1,NA,1,1,NA,1,1,0,1,1,1,0,275,20,1,1,0,400,428.62
"4688",11,1,"Hispanic",1,1,1,NA,1,1,1,1,1,1,1,1,1,0,150,34,1,1,1,2646,468.15
"4689",10,0,"Hispanic",1,1,1,0,0,1,NA,1,1,1,1,1,1,0,250,23,1,1,0,1382,550.98
"4690",10,1,"White",0,0,0,0,0,1,0,1,1,1,1,1,1,0,225,20,1,1,0,1375,472.4
"4691",11,0,"Hispanic",1,0,1,0,0,1,0,0,1,1,0,1,1,0,175,18,1,1,1,1110,394.48
"4692",10,1,"Asian",0,1,NA,0,1,NA,0,1,1,0,0,0,1,0,348,30,1,1,0,1347,524.26
"4693",11,1,"White",0,0,1,0,1,0,0,1,1,0,0,0,0,1,700,20,1,1,1,2646,482.34
"4694",10,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,225,18,1,0,1,356,555.45
"4695",10,0,"White",1,1,1,0,1,1,1,1,1,0,0,0,1,0,225,30,1,1,0,2878,564.88
"4696",11,0,"Hispanic",0,0,0,0,0,1,0,1,1,0,0,NA,1,0,180,30,1,1,1,1400,409.26
"4697",9,1,"Asian",1,1,0,0,1,0,0,1,0,0,0,0,0,0,200,30,1,1,1,989,406.5
"4698",10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,225,24,1,1,0,276,461.53
"4699",10,0,"White",0,0,1,NA,1,1,NA,1,1,1,1,1,1,0,41,20,1,1,0,632,383.91
"4700",10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,1,200,15,1,0,1,356,513.16
"4701",10,1,"Hispanic",1,0,1,0,1,0,0,1,1,0,0,0,1,0,288,16,1,1,1,NA,422.61
"4702",11,0,"Asian",1,1,1,1,1,1,1,1,1,0,0,1,1,1,275,28,1,1,0,2000,656
"4703",10,1,"White",0,0,1,1,1,1,0,1,1,1,1,1,0,0,240,30,1,1,0,1087,462.78
"4704",10,1,"Asian",1,1,0,0,0,1,0,1,1,0,0,1,1,0,250,30,1,1,0,1347,373.23
"4705",10,1,"Hispanic",0,1,1,0,1,1,0,1,1,0,0,0,1,1,270,39,1,1,1,1734,573.81
"4706",10,1,"Hispanic",0,1,0,0,0,0,0,1,0,0,0,0,0,0,150,30,1,1,0,1079,479.93
"4707",10,0,"Black",1,0,1,0,1,1,0,1,1,1,1,1,1,0,600,20,1,1,0,1173,487.58
"4708",9,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,225,20,1,1,0,1380,448.35
"4709",10,1,"White",1,1,0,0,0,1,0,1,1,1,1,1,1,0,250,20,0,0,1,308,550.16
"4710",10,0,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,270,30,1,1,1,2255,552.01
"4711",11,0,"Black",1,1,1,1,1,1,NA,1,1,1,1,1,1,1,90,30,1,1,1,1411,451.84
"4712",10,0,"Hispanic",1,1,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,350,18,1,1,0,1733,393.53
"4713",9,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,400,32,1,1,0,930,561.14
"4714",10,0,"Black",1,1,1,1,1,1,0,1,1,1,1,1,1,1,40,15,1,1,0,1411,501.09
"4715",10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,320,NA,1,1,0,808,394.95
"4716",10,1,"Hispanic",1,1,1,0,1,0,0,0,1,1,1,1,0,0,275,15,1,1,1,539,579.82
"4717",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,26,NA,1,0,898,516.1
"4718",10,0,"White",0,1,1,0,1,1,0,1,1,0,1,1,1,1,300,30,1,1,1,2255,577.83
"4719",10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,275,25,1,1,1,2144,425.22
"4720",11,0,"Hispanic",0,1,0,0,0,0,0,1,0,0,0,0,1,0,270,20,1,1,0,1489,582.44
"4721",10,0,"White",0,1,1,0,0,1,NA,1,1,1,1,1,1,1,200,30,1,1,1,1900,589.27
"4722",10,0,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,1,450,30,1,1,0,432,516.9
"4723",10,1,"White",1,1,0,NA,0,1,1,0,1,NA,NA,1,1,0,360,27,1,1,0,865,338.28
"4724",10,1,"Black",1,1,1,1,1,NA,NA,NA,1,1,1,1,1,0,240,NA,NA,1,0,2402,347.25
"4725",9,1,"White",1,1,1,NA,1,1,1,0,1,1,1,1,1,0,300,40,1,1,1,3138,427.02
"4726",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,360,25,1,1,0,929,586.25
"4727",10,0,"Hispanic",0,1,0,0,1,0,0,1,0,0,0,0,0,0,270,23,1,1,0,3004,555.11
